L,N,K,Rule,Ratio,Success Rate
3,10,3,hebbian,0.47592067988668557,0.116
3,10,3,hebbian,0.2170212765957447,0.116
3,10,3,hebbian,0.24269662921348314,0.116
3,10,3,hebbian,0.2303448275862069,0.116
3,10,3,hebbian,0.15340253748558247,0.116
3,10,3,hebbian,0.2375,0.116
3,10,3,hebbian,0.5615141955835962,0.116
3,10,3,hebbian,1.1404580152671755,0.116
3,10,3,hebbian,1.0346820809248556,0.116
3,10,3,hebbian,0.23370429252782193,0.116
3,10,3,hebbian,0.10295857988165681,0.116
3,10,3,hebbian,0.42700729927007297,0.116
3,10,3,hebbian,0.7821522309711286,0.116
3,10,3,hebbian,0.927536231884058,0.116
3,10,3,hebbian,0.7799352750809061,0.116
3,10,3,hebbian,0.23186119873817035,0.116
3,10,3,hebbian,0.30601092896174864,0.116
3,10,3,hebbian,0.35281837160751567,0.116
3,10,3,hebbian,0.509090909090909,0.116
3,10,3,hebbian,0.5395189003436426,0.116
3,10,3,hebbian,0.35365853658536583,0.116
3,10,3,hebbian,0.9774305555555556,0.116
3,10,3,hebbian,0.4375,0.116
3,10,3,hebbian,1.033639143730887,0.116
3,10,3,hebbian,0.1909307875894988,0.116
3,10,3,hebbian,0.3090909090909091,0.116
3,10,3,hebbian,0.283203125,0.116
3,10,3,hebbian,0.3050847457627119,0.116
3,10,3,hebbian,1.0737704918032787,0.116
3,10,3,hebbian,1.0,0.116
3,10,3,hebbian,0.7348484848484849,0.116
3,10,3,hebbian,1.0,0.116
3,10,3,hebbian,0.5571847507331378,0.116
3,10,3,hebbian,0.10141093474426807,0.116
3,10,3,hebbian,0.37658227848101267,0.116
3,10,3,hebbian,1.0625,0.116
3,10,3,hebbian,0.9590909090909091,0.116
3,10,3,hebbian,0.23608017817371937,0.116
3,10,3,hebbian,0.11017597551644988,0.116
3,10,3,hebbian,0.4482758620689655,0.116
3,10,3,hebbian,1.0,0.116
3,10,3,hebbian,1.2114285714285715,0.116
3,10,3,hebbian,0.22660098522167488,0.116
3,10,3,hebbian,0.5659050966608085,0.116
3,10,3,hebbian,0.6299435028248588,0.116
3,10,3,hebbian,0.4525862068965517,0.116
3,10,3,hebbian,0.5056910569105691,0.116
3,10,3,hebbian,0.6045081967213115,0.116
3,10,3,hebbian,0.14058956916099774,0.116
3,10,3,hebbian,0.30612244897959184,0.116
3,10,3,hebbian,0.742296918767507,0.116
3,10,3,hebbian,0.4262435677530017,0.116
3,10,3,hebbian,0.4175365344467641,0.116
3,10,3,hebbian,0.5626326963906582,0.116
3,10,3,hebbian,0.22240802675585283,0.116
3,10,3,hebbian,0.13819875776397517,0.116
3,10,3,hebbian,0.6057866184448463,0.116
3,10,3,hebbian,0.6965811965811965,0.116
3,10,3,hebbian,0.6698872785829307,0.116
3,10,3,hebbian,0.7283582089552239,0.116
3,10,3,hebbian,0.8065268065268065,0.116
3,10,3,hebbian,0.9153225806451613,0.116
3,10,3,hebbian,1.0254957507082152,0.116
3,10,3,hebbian,0.023174157303370788,0.116
3,10,3,hebbian,0.45185185185185184,0.116
3,10,3,hebbian,0.19771863117870722,0.116
3,10,3,hebbian,0.6296992481203008,0.116
3,10,3,hebbian,0.7296747967479674,0.116
3,10,3,hebbian,0.12130479102956167,0.116
3,10,3,hebbian,0.45368171021377673,0.116
3,10,3,hebbian,1.0796019900497513,0.116
3,10,3,hebbian,0.6202046035805626,0.116
3,10,3,hebbian,0.22487437185929648,0.116
3,10,3,hebbian,0.7006237006237006,0.116
3,10,3,hebbian,1.6805555555555556,0.116
3,10,3,hebbian,0.719640179910045,0.116
3,10,3,hebbian,1.0289855072463767,0.116
3,10,3,hebbian,0.30848329048843187,0.116
3,10,3,hebbian,0.3692870201096892,0.116
3,10,3,hebbian,0.5411764705882353,0.116
3,10,3,hebbian,0.5555555555555556,0.116
3,10,3,hebbian,0.5359801488833746,0.116
3,10,3,hebbian,0.9294403892944039,0.116
3,10,3,hebbian,0.4557823129251701,0.116
3,10,3,hebbian,0.23389021479713604,0.116
3,10,3,hebbian,0.49444444444444446,0.116
3,10,3,hebbian,0.16166077738515902,0.116
3,10,3,hebbian,0.7261410788381742,0.116
3,10,3,hebbian,0.7412280701754386,0.116
3,10,3,hebbian,0.31264367816091954,0.116
3,10,3,hebbian,1.005089058524173,0.116
3,10,3,hebbian,0.37044534412955465,0.116
3,10,3,hebbian,0.08429858429858429,0.116
3,10,3,hebbian,0.3036332179930796,0.116
3,10,3,hebbian,0.11692307692307692,0.116
3,10,3,hebbian,0.815625,0.116
3,10,3,hebbian,0.7491525423728813,0.116
3,10,3,hebbian,0.33905579399141633,0.116
3,10,3,hebbian,0.535,0.116
3,10,3,hebbian,0.21001926782273603,0.116
3,10,3,hebbian,0.30906148867313915,0.116
3,10,3,hebbian,0.15076560659599528,0.116
3,10,3,hebbian,0.20987654320987653,0.116
3,10,3,hebbian,0.24705882352941178,0.116
3,10,3,hebbian,0.28776978417266186,0.116
3,10,3,hebbian,0.48743169398907105,0.116
3,10,3,hebbian,0.4524647887323944,0.116
3,10,3,hebbian,0.28994845360824745,0.116
3,10,3,hebbian,0.7908745247148289,0.116
3,10,3,hebbian,0.24096385542168675,0.116
3,10,3,hebbian,0.4603174603174603,0.116
3,10,3,hebbian,0.3911917098445596,0.116
3,10,3,hebbian,0.3216520650813517,0.116
3,10,3,hebbian,0.20209059233449478,0.116
3,10,3,hebbian,0.33114754098360655,0.116
3,10,3,hebbian,0.1586737714624038,0.116
3,10,3,hebbian,0.8944099378881988,0.116
3,10,3,hebbian,0.47854077253218885,0.116
3,10,3,hebbian,0.0864600326264274,0.116
3,10,3,hebbian,0.15364583333333334,0.116
3,10,3,hebbian,0.5239179954441914,0.116
3,10,3,hebbian,0.30633802816901406,0.116
3,10,3,hebbian,0.2211126961483595,0.116
3,10,3,hebbian,0.639751552795031,0.116
3,10,3,hebbian,0.45376344086021503,0.116
3,10,3,hebbian,0.23413111342351717,0.116
3,10,3,hebbian,0.6619047619047619,0.116
3,10,3,hebbian,0.10936476751800916,0.116
3,10,3,hebbian,1.0,0.116
3,10,3,hebbian,0.24055944055944056,0.116
3,10,3,hebbian,0.6494464944649446,0.116
3,10,3,hebbian,0.5792349726775956,0.116
3,10,3,hebbian,0.1877496671105193,0.116
3,10,3,hebbian,0.20971867007672634,0.116
3,10,3,hebbian,0.6973684210526315,0.116
3,10,3,hebbian,0.7851662404092071,0.116
3,10,3,hebbian,1.0,0.116
3,10,3,hebbian,0.36363636363636365,0.116
3,10,3,hebbian,0.571150097465887,0.116
3,10,3,hebbian,0.6090909090909091,0.116
3,10,3,hebbian,0.22797927461139897,0.116
3,10,3,hebbian,1.0258620689655173,0.116
3,10,3,hebbian,0.950530035335689,0.116
3,10,3,hebbian,0.2563429571303587,0.116
3,10,3,hebbian,0.12953367875647667,0.116
3,10,3,hebbian,0.19634146341463415,0.116
3,10,3,hebbian,1.0032894736842106,0.116
3,10,3,hebbian,0.19207920792079208,0.116
3,10,3,hebbian,0.44170403587443946,0.116
3,10,3,hebbian,0.9055374592833876,0.116
3,10,3,hebbian,0.30275229357798167,0.116
3,10,3,hebbian,0.6873315363881402,0.116
3,10,3,hebbian,0.11288805268109126,0.116
3,10,3,hebbian,0.7808219178082192,0.116
3,10,3,hebbian,0.30603448275862066,0.116
3,10,3,hebbian,1.0,0.116
3,10,3,hebbian,0.12421052631578948,0.116
3,10,3,hebbian,0.36243386243386244,0.116
3,10,3,hebbian,0.25217391304347825,0.116
3,10,3,hebbian,0.3105590062111801,0.116
3,10,3,hebbian,1.0,0.116
3,10,3,hebbian,0.8014705882352942,0.116
3,10,3,hebbian,0.17289719626168223,0.116
3,10,3,hebbian,1.0547945205479452,0.116
3,10,3,hebbian,0.13189771197846567,0.116
3,10,3,hebbian,0.21450459652706844,0.116
3,10,3,hebbian,0.18790849673202614,0.116
3,10,3,hebbian,0.15117219078415522,0.116
3,10,3,hebbian,0.357,0.116
3,10,3,hebbian,0.21254355400696864,0.116
3,10,3,hebbian,0.6384615384615384,0.116
3,10,3,hebbian,0.31556503198294245,0.116
3,10,3,hebbian,0.65424739195231,0.116
3,10,3,hebbian,0.9019607843137255,0.116
3,10,3,hebbian,1.044150110375276,0.116
3,10,3,hebbian,1.0,0.116
3,10,3,hebbian,1.0,0.116
3,10,3,hebbian,0.7517241379310344,0.116
3,10,3,hebbian,0.23776223776223776,0.116
3,10,3,hebbian,0.3831967213114754,0.116
3,10,3,hebbian,0.7756849315068494,0.116
3,10,3,hebbian,0.3171247357293869,0.116
3,10,3,hebbian,0.6984126984126984,0.116
3,10,3,hebbian,1.0,0.116
3,10,3,hebbian,0.7216981132075472,0.116
3,10,3,hebbian,0.4057738572574178,0.116
3,10,3,hebbian,0.7359550561797753,0.116
3,10,3,hebbian,0.3543859649122807,0.116
3,10,3,hebbian,0.27633587786259545,0.116
3,10,3,hebbian,1.0436817472698907,0.116
3,10,3,hebbian,0.20155038759689922,0.116
3,10,3,hebbian,0.1193717277486911,0.116
3,10,3,hebbian,0.22365988909426987,0.116
3,10,3,hebbian,0.11822660098522167,0.116
3,10,3,hebbian,0.2860576923076923,0.116
3,10,3,hebbian,0.24393939393939393,0.116
3,10,3,hebbian,0.551980198019802,0.116
3,10,3,hebbian,0.6079734219269103,0.116
3,10,3,hebbian,0.9033816425120773,0.116
3,10,3,hebbian,0.31893687707641194,0.116
3,10,3,hebbian,1.0200573065902578,0.116
3,10,3,hebbian,0.4451476793248945,0.116
3,10,3,hebbian,0.15557065217391305,0.116
3,10,3,hebbian,0.23914699162223915,0.116
3,10,3,hebbian,0.07708779443254818,0.116
3,10,3,hebbian,0.4984126984126984,0.116
3,10,3,hebbian,0.12050739957716702,0.116
3,10,3,hebbian,0.9365558912386707,0.116
3,10,3,hebbian,0.46916299559471364,0.116
3,10,3,hebbian,0.2226999140154772,0.116
3,10,3,hebbian,0.14728682170542637,0.116
3,10,3,hebbian,0.5468164794007491,0.116
3,10,3,hebbian,0.8080808080808081,0.116
3,10,3,hebbian,0.1809720785935884,0.116
3,10,3,hebbian,1.098159509202454,0.116
3,10,3,hebbian,0.3060869565217391,0.116
3,10,3,hebbian,0.36007462686567165,0.116
3,10,3,hebbian,0.8132530120481928,0.116
3,10,3,hebbian,0.18181818181818182,0.116
3,10,3,hebbian,0.3286573146292585,0.116
3,10,3,hebbian,0.3915929203539823,0.116
3,10,3,hebbian,0.23222060957910015,0.116
3,10,3,hebbian,1.0190677966101696,0.116
3,10,3,hebbian,0.37749003984063745,0.116
3,10,3,hebbian,0.474609375,0.116
3,10,3,hebbian,0.37254901960784315,0.116
3,10,3,hebbian,0.7900552486187845,0.116
3,10,3,hebbian,0.14481409001956946,0.116
3,10,3,hebbian,0.20995670995670995,0.116
3,10,3,hebbian,0.22363636363636363,0.116
3,10,3,hebbian,0.28431372549019607,0.116
3,10,3,hebbian,0.2619047619047619,0.116
3,10,3,hebbian,0.29273285568065505,0.116
3,10,3,hebbian,0.5685358255451713,0.116
3,10,3,hebbian,0.1711864406779661,0.116
3,10,3,hebbian,0.2981366459627329,0.116
3,10,3,hebbian,0.8685015290519877,0.116
3,10,3,hebbian,0.5019011406844106,0.116
3,10,3,hebbian,0.2894736842105263,0.116
3,10,3,hebbian,0.13435374149659865,0.116
3,10,3,hebbian,0.30672926447574334,0.116
3,10,3,hebbian,0.19976635514018692,0.116
3,10,3,hebbian,0.6881091617933723,0.116
3,10,3,hebbian,0.3196078431372549,0.116
3,10,3,hebbian,0.3394495412844037,0.116
3,10,3,hebbian,0.7704081632653061,0.116
3,10,3,hebbian,0.18902439024390244,0.116
3,10,3,hebbian,0.2352112676056338,0.116
3,10,3,hebbian,0.2914691943127962,0.116
3,10,3,hebbian,1.0404984423676011,0.116
3,10,3,hebbian,0.6025236593059937,0.116
3,10,3,hebbian,0.4196078431372549,0.116
3,10,3,hebbian,1.0,0.116
3,10,3,hebbian,0.3787878787878788,0.116
3,10,3,hebbian,0.6132930513595166,0.116
3,10,3,hebbian,0.10897435897435898,0.116
3,10,3,hebbian,0.2091798344620015,0.116
3,10,3,hebbian,0.7412280701754386,0.116
3,10,3,hebbian,0.32769830949284784,0.116
3,10,3,hebbian,0.3716216216216216,0.116
3,10,3,hebbian,0.19119119119119118,0.116
3,10,3,hebbian,0.281786941580756,0.116
3,10,3,hebbian,0.2114695340501792,0.116
3,10,3,hebbian,1.0,0.116
3,10,3,hebbian,0.696969696969697,0.116
3,10,3,hebbian,0.19330855018587362,0.116
3,10,3,hebbian,0.2096530920060332,0.116
3,10,3,hebbian,0.29604130808950085,0.116
3,10,3,hebbian,0.5113924050632911,0.116
3,10,3,hebbian,0.11390728476821192,0.116
3,10,3,hebbian,1.0689655172413792,0.116
3,10,3,hebbian,0.17569060773480663,0.116
3,10,3,hebbian,0.6274509803921569,0.116
3,10,3,hebbian,0.41917024320457796,0.116
3,10,3,hebbian,0.5371702637889688,0.116
3,10,3,hebbian,0.26948775055679286,0.116
3,10,3,hebbian,0.5091383812010444,0.116
3,10,3,hebbian,0.4799382716049383,0.116
3,10,3,hebbian,0.177191328934967,0.116
3,10,3,hebbian,0.48672566371681414,0.116
3,10,3,hebbian,0.6798866855524079,0.116
3,10,3,hebbian,0.5291095890410958,0.116
3,10,3,hebbian,0.48502994011976047,0.116
3,10,3,hebbian,0.2981878088962109,0.116
3,10,3,hebbian,0.12359550561797752,0.116
3,10,3,hebbian,0.9341085271317829,0.116
3,10,3,hebbian,1.0,0.116
3,10,3,hebbian,0.8858447488584474,0.116
3,10,3,hebbian,0.3312368972746331,0.116
3,10,3,hebbian,0.5967741935483871,0.116
3,10,3,hebbian,0.3853211009174312,0.116
3,10,3,hebbian,0.13551401869158877,0.116
3,10,3,hebbian,0.10178453403833443,0.116
3,10,3,hebbian,0.7865168539325843,0.116
3,10,3,hebbian,0.40468227424749165,0.116
3,10,3,hebbian,0.42803030303030304,0.116
3,10,3,hebbian,0.24314442413162707,0.116
3,10,3,hebbian,0.19030732860520094,0.116
3,10,3,hebbian,0.4739093242087254,0.116
3,10,3,hebbian,0.9209876543209876,0.116
3,10,3,hebbian,0.18341307814992025,0.116
3,10,3,hebbian,1.0446194225721785,0.116
3,10,3,hebbian,0.31338028169014087,0.116
3,10,3,hebbian,0.3205574912891986,0.116
3,10,3,hebbian,0.20296296296296296,0.116
3,10,3,hebbian,0.15974145891043398,0.116
3,10,3,hebbian,0.1636029411764706,0.116
3,10,3,hebbian,0.21980676328502416,0.116
3,10,3,hebbian,0.40263543191800877,0.116
3,10,3,hebbian,0.4941860465116279,0.116
3,10,3,hebbian,0.6225165562913907,0.116
3,10,3,hebbian,0.14877102199223805,0.116
3,10,3,hebbian,0.5457142857142857,0.116
3,10,3,hebbian,0.0688622754491018,0.116
3,10,3,hebbian,1.0424242424242425,0.116
3,10,3,hebbian,0.30721649484536084,0.116
3,10,3,hebbian,0.2729528535980149,0.116
3,10,3,hebbian,0.34232365145228216,0.116
3,10,3,hebbian,0.29256965944272445,0.116
3,10,3,hebbian,0.5204081632653061,0.116
3,10,3,hebbian,0.11030741410488246,0.116
3,10,3,hebbian,0.6971153846153846,0.116
3,10,3,hebbian,0.10700876095118898,0.116
3,10,3,hebbian,0.3,0.116
3,10,3,hebbian,0.1378968253968254,0.116
3,10,3,hebbian,1.0,0.116
3,10,3,hebbian,0.11875843454790823,0.116
3,10,3,hebbian,0.4948717948717949,0.116
3,10,3,hebbian,0.3872832369942196,0.116
3,10,3,hebbian,0.31137724550898205,0.116
3,10,3,hebbian,0.9047619047619048,0.116
3,10,3,hebbian,0.3090507726269316,0.116
3,10,3,hebbian,0.6231884057971014,0.116
3,10,3,hebbian,0.453551912568306,0.116
3,10,3,hebbian,0.9228571428571428,0.116
3,10,3,hebbian,1.2379421221864952,0.116
3,10,3,hebbian,0.14285714285714285,0.116
3,10,3,hebbian,0.9825581395348837,0.116
3,10,3,hebbian,0.3112244897959184,0.116
3,10,3,hebbian,0.20483749055177627,0.116
3,10,3,hebbian,0.22181818181818183,0.116
3,10,3,hebbian,0.5011037527593819,0.116
3,10,3,hebbian,0.6242774566473989,0.116
3,10,3,hebbian,0.45652173913043476,0.116
3,10,3,hebbian,0.10920121334681497,0.116
3,10,3,hebbian,0.21024734982332155,0.116
3,10,3,hebbian,1.0054945054945055,0.116
3,10,3,hebbian,0.8012820512820513,0.116
3,10,3,hebbian,0.3007518796992481,0.116
3,10,3,hebbian,0.7464788732394366,0.116
3,10,3,hebbian,0.42725880551301687,0.116
3,10,3,hebbian,0.44981412639405205,0.116
3,10,3,hebbian,0.23522853957636566,0.116
3,10,3,hebbian,0.15078328981723238,0.116
3,10,3,hebbian,0.8285714285714286,0.116
3,10,3,hebbian,0.2714723926380368,0.116
3,10,3,hebbian,0.43990384615384615,0.116
3,10,3,hebbian,0.5009523809523809,0.116
3,10,3,hebbian,0.47167868177136973,0.116
3,10,3,hebbian,0.8039772727272727,0.116
3,10,3,hebbian,0.35315985130111527,0.116
3,10,3,hebbian,0.07672634271099744,0.116
3,10,3,hebbian,1.242152466367713,0.116
3,10,3,hebbian,0.43147208121827413,0.116
3,10,3,hebbian,0.35323383084577115,0.116
3,10,3,hebbian,0.2807017543859649,0.116
3,10,3,hebbian,0.7737226277372263,0.116
3,10,3,hebbian,0.28322784810126583,0.116
3,10,3,hebbian,1.0,0.116
3,10,3,hebbian,0.4713375796178344,0.116
3,10,3,hebbian,0.439469320066335,0.116
3,10,3,hebbian,0.7012987012987013,0.116
3,10,3,hebbian,0.23587223587223588,0.116
3,10,3,hebbian,0.5711135611907387,0.116
3,10,3,hebbian,0.38839285714285715,0.116
3,10,3,hebbian,0.4124629080118694,0.116
3,10,3,hebbian,0.28994082840236685,0.116
3,10,3,hebbian,0.7488372093023256,0.116
3,10,3,hebbian,0.5580029368575624,0.116
3,10,3,hebbian,1.0,0.116
3,10,3,hebbian,0.3257261410788382,0.116
3,10,3,hebbian,1.0,0.116
3,10,3,hebbian,1.0,0.116
3,10,3,hebbian,0.27580372250423013,0.116
3,10,3,hebbian,0.3233404710920771,0.116
3,10,3,hebbian,0.2700490998363339,0.116
3,10,3,hebbian,0.3770491803278688,0.116
3,10,3,hebbian,0.4214765100671141,0.116
3,10,3,hebbian,0.691358024691358,0.116
3,10,3,hebbian,0.781437125748503,0.116
3,10,3,hebbian,0.1996370235934664,0.116
3,10,3,hebbian,0.27823691460055094,0.116
3,10,3,hebbian,0.20422535211267606,0.116
3,10,3,hebbian,0.9584295612009238,0.116
3,10,3,hebbian,0.22511627906976744,0.116
3,10,3,hebbian,0.337295690936107,0.116
3,10,3,hebbian,1.127906976744186,0.116
3,10,3,hebbian,1.0,0.116
3,10,3,hebbian,0.1650326797385621,0.116
3,10,3,hebbian,1.132890365448505,0.116
3,10,3,hebbian,0.8683385579937304,0.116
3,10,3,hebbian,0.7154639175257732,0.116
3,10,3,hebbian,0.097784981091302,0.116
3,10,3,hebbian,0.7993527508090615,0.116
3,10,3,hebbian,0.47896440129449835,0.116
3,10,3,hebbian,0.15606060606060607,0.116
3,10,3,hebbian,0.24390243902439024,0.116
3,10,3,hebbian,0.1523096129837703,0.116
3,10,3,hebbian,0.7482837528604119,0.116
3,10,3,hebbian,0.4801864801864802,0.116
3,10,3,hebbian,0.5872340425531914,0.116
3,10,3,hebbian,0.2087912087912088,0.116
3,10,3,hebbian,0.2747093023255814,0.116
3,10,3,hebbian,1.0,0.116
3,10,3,hebbian,0.8279569892473119,0.116
3,10,3,hebbian,0.27902621722846443,0.116
3,10,3,hebbian,0.569620253164557,0.116
3,10,3,hebbian,0.35073068893528186,0.116
3,10,3,hebbian,0.5128939828080229,0.116
3,10,3,hebbian,0.4442793462109955,0.116
3,10,3,hebbian,0.4490566037735849,0.116
3,10,3,hebbian,0.3516483516483517,0.116
3,10,3,hebbian,1.0324005891016201,0.116
3,10,3,hebbian,0.14285714285714285,0.116
3,10,3,hebbian,0.23821656050955414,0.116
3,10,3,hebbian,0.2868686868686869,0.116
3,10,3,hebbian,0.2392578125,0.116
3,10,3,hebbian,0.2124492557510149,0.116
3,10,3,hebbian,0.44477611940298506,0.116
3,10,3,hebbian,0.8436944937833037,0.116
3,10,3,hebbian,0.20307692307692307,0.116
3,10,3,hebbian,0.8937007874015748,0.116
3,10,3,hebbian,0.4857142857142857,0.116
3,10,3,hebbian,0.296551724137931,0.116
3,10,3,hebbian,0.49868073878627966,0.116
3,10,3,hebbian,0.3795620437956204,0.116
3,10,3,hebbian,0.29063097514340347,0.116
3,10,3,hebbian,0.5925925925925926,0.116
3,10,3,hebbian,0.1962025316455696,0.116
3,10,3,hebbian,0.6042296072507553,0.116
3,10,3,hebbian,0.6666666666666666,0.116
3,10,3,hebbian,0.6626506024096386,0.116
3,10,3,hebbian,0.6093489148580968,0.116
3,10,3,hebbian,0.38170347003154576,0.116
3,10,3,hebbian,0.6694610778443114,0.116
3,10,3,hebbian,0.13392857142857142,0.116
3,10,3,hebbian,0.5541044776119403,0.116
3,10,3,hebbian,0.1859557867360208,0.116
3,10,3,hebbian,0.30434782608695654,0.116
3,10,3,hebbian,1.0,0.116
3,10,3,hebbian,0.17216117216117216,0.116
3,10,3,hebbian,0.5649241146711635,0.116
3,10,3,hebbian,0.27768595041322314,0.116
3,10,3,hebbian,0.5524193548387096,0.116
3,10,3,hebbian,0.30866425992779783,0.116
3,10,3,hebbian,0.7531914893617021,0.116
3,10,3,hebbian,0.08582089552238806,0.116
3,10,3,hebbian,0.2136602451838879,0.116
3,10,3,hebbian,0.48632218844984804,0.116
3,10,3,hebbian,0.680089485458613,0.116
3,10,3,hebbian,0.45918367346938777,0.116
3,10,3,hebbian,0.2654109589041096,0.116
3,10,3,hebbian,0.19944979367262725,0.116
3,10,3,hebbian,0.07246376811594203,0.116
3,10,3,hebbian,0.3385416666666667,0.116
3,10,3,hebbian,0.5494505494505495,0.116
3,10,3,hebbian,0.8643067846607669,0.116
3,10,3,hebbian,0.12679245283018867,0.116
3,10,3,hebbian,0.09099804305283757,0.116
3,10,3,hebbian,0.896551724137931,0.116
3,10,3,hebbian,0.7508896797153025,0.116
3,10,3,hebbian,0.31266846361185985,0.116
3,10,3,hebbian,0.17522935779816515,0.116
3,10,3,hebbian,1.2084210526315788,0.116
3,10,3,hebbian,0.7386018237082067,0.116
3,10,3,hebbian,0.7209302325581395,0.116
3,10,3,hebbian,0.37777777777777777,0.116
3,10,3,hebbian,0.23633440514469453,0.116
3,10,3,hebbian,0.243,0.116
3,10,3,hebbian,0.29411764705882354,0.116
3,10,3,hebbian,0.38956521739130434,0.116
3,10,3,hebbian,0.07577374599786553,0.116
3,10,3,hebbian,0.45308310991957107,0.116
3,10,3,hebbian,0.22259887005649717,0.116
3,10,3,hebbian,0.6423487544483986,0.116
3,10,3,hebbian,0.16561844863731656,0.116
3,10,3,hebbian,0.5673758865248227,0.116
3,10,3,hebbian,0.2898961284230406,0.116
3,10,3,hebbian,0.17955801104972377,0.116
3,10,3,hebbian,0.33240997229916897,0.116
3,10,3,hebbian,1.250965250965251,0.116
3,10,3,hebbian,0.17386609071274298,0.116
3,10,3,hebbian,0.3786407766990291,0.116
3,10,3,hebbian,0.35545023696682465,0.116
3,10,3,hebbian,1.0823045267489713,0.116
3,10,3,hebbian,0.38517179023508136,0.116
3,10,3,hebbian,0.22690437601296595,0.116
3,10,3,hebbian,1.5963855421686748,0.116
3,10,3,hebbian,0.8087248322147651,0.116
3,10,3,hebbian,0.5388838060384263,0.116
3,10,3,hebbian,0.31871838111298484,0.116
3,10,3,hebbian,0.45088566827697263,0.116
3,10,3,hebbian,0.7431506849315068,0.116
3,10,3,hebbian,0.08344198174706649,0.116
3,10,3,hebbian,1.0,0.116
3,10,3,hebbian,0.4723926380368098,0.116
3,10,3,hebbian,0.1891025641025641,0.116
3,10,3,hebbian,1.160569105691057,0.116
3,10,3,hebbian,0.9136690647482014,0.116
3,10,3,hebbian,0.8469387755102041,0.116
3,10,3,hebbian,0.2602365787079163,0.116
3,10,3,hebbian,0.24930362116991645,0.116
3,10,3,hebbian,0.45768025078369906,0.116
3,10,3,hebbian,0.13877551020408163,0.116
3,10,3,hebbian,0.332312404287902,0.116
3,10,3,hebbian,0.9371069182389937,0.116
3,10,3,hebbian,0.44260204081632654,0.116
3,10,3,hebbian,0.24572317262830481,0.116
3,10,3,hebbian,0.1551155115511551,0.116
3,10,3,hebbian,0.09797570850202429,0.116
3,10,3,hebbian,0.21875,0.116
3,10,3,hebbian,0.46,0.116
3,10,3,hebbian,0.4129353233830846,0.116
3,10,3,hebbian,0.26554621848739496,0.116
3,10,3,hebbian,0.5975855130784709,0.116
3,10,3,hebbian,0.4594594594594595,0.116
3,10,3,hebbian,0.20284697508896798,0.116
3,10,3,hebbian,0.3870967741935484,0.116
3,10,3,hebbian,0.31094527363184077,0.116
3,10,3,hebbian,1.0278745644599303,0.116
3,10,3,hebbian,1.0,0.116
3,10,3,hebbian,0.1228813559322034,0.116
3,10,3,hebbian,0.728021978021978,0.116
3,10,3,hebbian,0.6067796610169491,0.116
3,10,3,hebbian,0.45030425963488846,0.116
3,10,3,hebbian,0.774885145482389,0.116
3,10,3,hebbian,0.7509578544061303,0.116
3,10,3,hebbian,0.8566037735849057,0.116
3,10,3,hebbian,0.2972972972972973,0.116
3,10,3,hebbian,1.0,0.116
3,10,3,hebbian,0.4206896551724138,0.116
3,10,3,hebbian,0.08738548273431994,0.116
3,10,3,hebbian,0.7903930131004366,0.116
3,10,3,hebbian,1.0,0.116
3,10,3,hebbian,0.11252446183953033,0.116
3,10,3,hebbian,0.18445475638051045,0.116
3,10,3,hebbian,0.22417750573833206,0.116
3,10,3,hebbian,0.31773879142300193,0.116
3,10,3,hebbian,0.672209026128266,0.116
3,10,3,hebbian,0.24883359253499224,0.116
3,10,3,hebbian,0.21033544877606528,0.116
3,10,3,hebbian,0.5510204081632653,0.116
3,10,3,hebbian,0.6,0.116
3,10,3,hebbian,1.0,0.116
3,10,3,hebbian,0.1641337386018237,0.116
3,10,3,hebbian,0.10372340425531915,0.116
3,10,3,hebbian,0.20301142263759087,0.116
3,10,3,hebbian,0.07384615384615385,0.116
3,10,3,hebbian,0.2974828375286041,0.116
